LCZ,SUHI,UMI,City,City_State,Region,Year,Season,Time,T_ref
9.0,2.5319755,0.6705109,Philadelphia,PA1,Northeast,2020,summer,Day,28.67026138305664
10.0,2.8407264,1.3011088,Philadelphia,PA1,Northeast,2020,summer,Day,28.67026138305664
1.0,-5.1606474,-6.841289,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
2.0,-0.45470864,-0.02069346,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
3.0,3.9396427,-0.033131022,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
4.0,2.4345293,-0.034296628,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
5.0,2.6378617,-0.043568805,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
6.0,2.828437,-0.027030742,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
8.0,1.2987999,-0.019585148,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
9.0,1.7357235,-0.011145762,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
10.0,2.06517,-0.082261086,Philadelphia,PA1,Northeast,2020,summer,Night,18.864572525024414
1.0,-5.112532,-1.7230468,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
2.0,0.02617105,1.3049321,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
3.0,4.19156,1.2211143,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
4.0,1.922258,0.9020762,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
5.0,2.3136382,0.7303768,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
6.0,2.454397,0.36637032,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
8.0,1.2406917,0.55959666,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
9.0,1.2166882,0.267457,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
10.0,1.2891412,0.7071874,Philadelphia,PA1,Northeast,2020,fall,Day,17.821697235107422
1.0,-2.3495474,-6.808528,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
2.0,-1.054131,-0.0023061964,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
3.0,0.3143678,-0.002568742,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
4.0,-0.014749699,-0.0018214522,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
5.0,0.011011077,-0.0020802321,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
6.0,0.27036604,-0.0011233418,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
8.0,-0.24629697,-0.0019518945,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
9.0,0.07611598,-0.0007614701,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
10.0,0.54681623,-0.0020046234,Philadelphia,PA1,Northeast,2020,fall,Night,8.630340576171875
1.0,-5.30711,-1.9387171,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
2.0,-0.13998233,1.2624898,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
3.0,4.1392913,1.1828498,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
4.0,1.9162716,0.862241,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
5.0,2.255787,0.7299221,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
6.0,2.459615,0.36976117,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
8.0,0.9721318,0.63137263,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
9.0,1.3008255,0.24863195,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
10.0,0.8988406,0.71406937,Philadelphia,PA1,Northeast,2020,annual,Day,18.332971572875977
1.0,-2.2094705,-6.8261003,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
2.0,-0.88438463,-0.011617873,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
3.0,0.23754093,-0.013372394,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
4.0,0.06656859,-0.0125957355,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
5.0,0.00066261383,-0.015629148,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
6.0,0.2655965,-0.00830899,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
8.0,-0.2091796,-0.009466356,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
9.0,0.05910354,-0.0032868157,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
10.0,0.30333602,-0.031455517,Philadelphia,PA1,Northeast,2020,annual,Night,7.262084007263184
2.0,2.8365152,0.33880362,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
3.0,2.4431124,0.57492065,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
5.0,3.2226439,0.489933,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
6.0,1.8690501,0.5925724,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
8.0,1.7703116,0.5630128,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
9.0,0.62837654,0.5519848,San Antonio,TX2,South,2000,winter,Day,15.545231819152832
2.0,1.976195,0.26180267,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
3.0,1.841635,0.36511612,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
5.0,2.1627061,0.20033264,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
6.0,0.73562133,0.38159582,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
8.0,0.55998164,0.3928506,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
9.0,0.0023233239,0.39241713,San Antonio,TX2,South,2000,winter,Night,3.9042680263519287
2.0,3.5389378,1.2634557,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
3.0,3.2450142,1.6435795,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
5.0,3.7689896,0.97730637,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
6.0,2.2136548,1.7298415,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
8.0,2.2168305,2.0579097,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
9.0,0.93028975,1.60432,San Antonio,TX2,South,2000,spring,Day,29.928546905517578
2.0,2.835542,1.8348999,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
3.0,2.4445438,2.7304726,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
5.0,3.4748554,1.029808,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
6.0,1.397852,2.8931437,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
8.0,1.3473053,3.4601183,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
9.0,0.42641428,2.8384166,San Antonio,TX2,South,2000,spring,Night,16.418241500854492
2.0,3.365256,1.1593183,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
3.0,3.2040806,1.1392784,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
5.0,3.8094559,1.2556801,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
6.0,2.2126455,0.9105343,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
8.0,2.4803355,1.0576108,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
9.0,1.0378541,0.7008867,San Antonio,TX2,South,2000,summer,Day,37.687625885009766
2.0,1.9388167,1.1949921,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
3.0,1.6791382,0.99388885,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
5.0,2.1459427,1.008812,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
6.0,1.116614,0.71256536,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
8.0,1.0758983,0.983903,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
9.0,0.43957785,0.55310905,San Antonio,TX2,South,2000,summer,Night,23.32945442199707
2.0,2.2081585,1.7208519,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
3.0,1.8153267,1.7481995,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
5.0,2.60079,1.890686,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
6.0,1.3631252,1.340169,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
8.0,1.7405522,1.4495836,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
9.0,0.35383573,0.8027679,San Antonio,TX2,South,2000,fall,Day,31.423009872436523
2.0,2.690623,3.99426,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
3.0,2.0058403,3.551075,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
5.0,2.7179737,3.9628754,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
6.0,1.1071807,2.6416612,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
8.0,1.2040235,3.0630798,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
9.0,0.25705776,1.3834621,San Antonio,TX2,South,2000,fall,Night,16.785987854003906
2.0,3.287143,1.1232516,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
3.0,2.8527431,1.2790489,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
5.0,3.7093563,1.1550179,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
6.0,1.9785728,1.145761,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
8.0,2.1557012,1.2855133,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
9.0,0.76633745,0.9172903,San Antonio,TX2,South,2000,annual,Day,31.24151039123535
2.0,2.201924,1.8240738,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
3.0,2.0533228,1.9141006,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
5.0,2.5486813,1.551239,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
6.0,1.1841084,1.6615266,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
8.0,1.2277087,1.9806685,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
9.0,0.32447892,1.2965212,San Antonio,TX2,South,2000,annual,Night,17.589385986328125
2.0,1.7064018,-1.8064823,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
3.0,0.65026283,-2.1308517,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
4.0,0.97374344,-2.5921211,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
5.0,1.9055405,-1.7216682,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
6.0,1.3141911,-0.75664324,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
8.0,1.298941,-1.234605,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
9.0,0.3676754,-0.09430403,San Antonio,TX2,South,2005,winter,Day,19.098928451538086
2.0,2.7584414,-6.223549,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
3.0,3.051816,-7.665779,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
4.0,3.1203918,-8.971527,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
5.0,3.095831,-6.428955,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
6.0,1.0392419,-3.4642534,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
8.0,0.7933124,-4.288684,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
9.0,0.16549526,-1.2549565,San Antonio,TX2,South,2005,winter,Night,7.670932769775391
2.0,3.5231285,-0.9798832,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
3.0,3.066084,-0.23033524,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
4.0,3.5633297,-0.44120407,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
5.0,4.4324017,-0.89178467,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
6.0,2.4398627,-0.49053165,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
8.0,2.4377685,-0.6793483,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
9.0,1.057774,-0.054352954,San Antonio,TX2,South,2005,spring,Day,28.8903751373291
2.0,3.421196,-2.6427498,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
3.0,4.0418034,-1.2533493,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
4.0,3.343647,-1.9834976,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
5.0,5.042612,-2.8196106,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
6.0,1.8593525,-1.6895353,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
8.0,1.825639,-2.0981324,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
9.0,0.67368096,-0.58163965,San Antonio,TX2,South,2005,spring,Night,14.021230697631836
2.0,4.173609,-0.9163799,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
3.0,3.196106,1.1316643,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
4.0,3.491848,0.73532104,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
5.0,4.958626,-0.5852852,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
6.0,2.3613782,0.038691767,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
8.0,2.604486,-0.39918777,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
9.0,1.0086999,0.45700538,San Antonio,TX2,South,2005,summer,Day,36.11741256713867
2.0,2.6567354,-3.219452,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
3.0,2.2500553,1.222084,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
4.0,2.5859451,0.05833435,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
5.0,2.8866425,-2.9019852,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
6.0,1.5128307,-1.0704017,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
8.0,1.4195179,-1.9287642,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
9.0,0.69380397,0.11443988,San Antonio,TX2,South,2005,summer,Night,23.674434661865234
2.0,1.7943153,0.0005340576,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
3.0,1.248066,1.9458466,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
4.0,1.8059578,1.4723549,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
5.0,2.21661,0.24437714,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
6.0,1.228274,0.7451158,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
8.0,1.4122481,0.31200504,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
9.0,0.2875467,0.9290267,San Antonio,TX2,South,2005,fall,Day,30.724246978759766
2.0,4.7951612,-1.7026863,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
3.0,3.9148922,2.879364,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
4.0,3.8812008,1.3488083,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
5.0,5.2608376,-1.5466232,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
6.0,1.9567451,0.3570019,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
8.0,2.0247178,-0.53922856,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
9.0,0.7021121,1.2952138,San Antonio,TX2,South,2005,fall,Night,17.76809310913086
2.0,3.0291653,-0.9208317,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
3.0,2.1172047,0.19327164,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
4.0,2.4781475,-0.19135666,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
5.0,3.5881023,-0.7331848,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
6.0,1.9569335,-0.11292146,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
8.0,2.1373596,-0.49645948,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
9.0,0.7884541,0.3109723,San Antonio,TX2,South,2005,annual,Day,29.933076858520508
2.0,3.677825,-3.4290237,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
3.0,3.8315945,-1.1623917,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
4.0,3.6773472,-2.3429718,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
5.0,4.461584,-3.4046936,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
6.0,1.8334621,-1.4553487,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
8.0,1.7439383,-2.2012048,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
9.0,0.647846,-0.101127364,San Antonio,TX2,South,2005,annual,Night,17.141754150390625
1.0,2.2736206,-1.3097115,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
2.0,2.4615657,-1.1690038,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
3.0,1.8677276,-1.0615898,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
5.0,2.967327,-0.5547447,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
6.0,1.8814505,-1.2281519,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
8.0,1.6557374,-1.3824667,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
9.0,0.824745,-0.79459596,San Antonio,TX2,South,2010,winter,Day,16.969202041625977
1.0,2.4987102,-4.7038803,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
2.0,2.340204,-3.000529,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
3.0,1.6783787,-3.702124,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
5.0,2.4582272,-1.1646576,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
6.0,0.8865205,-3.8074296,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
8.0,0.7533702,-4.278178,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
9.0,0.020626971,-2.738751,San Antonio,TX2,South,2010,winter,Night,4.407217502593994
1.0,4.2160053,1.1576767,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
2.0,4.3854694,0.8780937,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
3.0,3.672317,0.9090195,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
5.0,4.8256493,0.9850006,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
6.0,3.0572066,0.76376563,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
8.0,2.9361856,0.79708475,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
9.0,1.4136109,0.5569611,San Antonio,TX2,South,2010,spring,Day,27.480098724365234
1.0,3.0706348,0.49201965,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
2.0,4.1154666,0.45260367,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
3.0,2.7279851,0.5387863,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
5.0,4.978224,0.30166626,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
6.0,1.755326,0.25445405,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
8.0,1.9112105,0.22071044,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
9.0,0.57738304,0.14850366,San Antonio,TX2,South,2010,spring,Night,14.078760147094727
1.0,4.2006264,0.9818344,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
2.0,5.45608,-0.3909823,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
3.0,3.6248727,0.45148697,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
5.0,5.348118,-0.38319778,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
6.0,3.0747674,0.35154673,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
8.0,3.2624114,0.48788038,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
9.0,1.7046453,0.43052146,San Antonio,TX2,South,2010,summer,Day,34.34467697143555
1.0,2.135582,-1.0825272,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
2.0,2.374553,-3.0161438,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
3.0,1.8560501,-1.6114242,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
5.0,2.6663914,-3.2644958,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
6.0,1.3607749,-1.4483266,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
8.0,1.3401856,-1.2418636,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
9.0,0.668891,-0.8770667,San Antonio,TX2,South,2010,summer,Night,23.694278717041016
1.0,2.5725842,1.5130844,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
2.0,3.230048,0.62315875,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
3.0,2.2190857,1.2676613,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
5.0,3.743311,0.67362213,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
6.0,2.0317724,0.8720669,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
8.0,2.2608266,0.8337798,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
9.0,1.0094808,0.7780284,San Antonio,TX2,South,2010,fall,Day,27.44582176208496
1.0,3.0667953,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
2.0,4.605942,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
3.0,2.9356892,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
5.0,4.5797024,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
6.0,1.5319321,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
8.0,1.664751,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
9.0,0.5069844,-0.12676854,San Antonio,TX2,South,2010,fall,Night,15.713813781738281
1.0,3.1680946,0.598793,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
2.0,4.1049805,-0.0069236755,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
3.0,2.6654587,0.4012123,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
5.0,4.3546696,0.18487167,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
6.0,2.4799232,0.19961709,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
8.0,2.600338,0.1951934,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
9.0,1.3085003,0.24980555,San Antonio,TX2,South,2010,annual,Day,26.7961483001709
1.0,3.313816,-1.324379,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
2.0,2.9448483,-1.437795,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
3.0,2.622746,-1.2168595,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
5.0,3.549263,-1.091156,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
6.0,1.448298,-1.2504448,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
8.0,1.4857005,-1.3140903,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
9.0,0.4554086,-0.8596503,San Antonio,TX2,South,2010,annual,Night,14.744121551513672
3.0,1.9007645,0.08187485,San Antonio,TX2,South,2015,winter,Day,19.12493324279785
5.0,2.1922996,0.4079946,San Antonio,TX2,South,2015,winter,Day,19.12493324279785
6.0,1.9439163,0.5336127,San Antonio,TX2,South,2015,winter,Day,19.12493324279785
8.0,1.582499,0.79321235,San Antonio,TX2,South,2015,winter,Day,19.12493324279785
9.0,0.9313448,0.32086873,San Antonio,TX2,South,2015,winter,Day,19.12493324279785
3.0,2.51448,0.041122437,San Antonio,TX2,South,2015,winter,Night,7.256011486053467
5.0,2.3099818,0.027259827,San Antonio,TX2,South,2015,winter,Night,7.256011486053467
6.0,1.2234907,0.020067856,San Antonio,TX2,South,2015,winter,Night,7.256011486053467
8.0,0.6905112,0.022664018,San Antonio,TX2,South,2015,winter,Night,7.256011486053467
9.0,0.43156293,0.017302092,San Antonio,TX2,South,2015,winter,Night,7.256011486053467
3.0,5.2965126,0.4420433,San Antonio,TX2,South,2015,spring,Day,26.969104766845703
5.0,5.936628,0.6456807,San Antonio,TX2,South,2015,spring,Day,26.969104766845703
6.0,3.9604373,0.6654749,San Antonio,TX2,South,2015,spring,Day,26.969104766845703
8.0,3.682485,0.90233064,San Antonio,TX2,South,2015,spring,Day,26.969104766845703
9.0,2.1711879,0.38224795,San Antonio,TX2,South,2015,spring,Day,26.969104766845703
3.0,2.951213,0.30844116,San Antonio,TX2,South,2015,spring,Night,14.692988395690918
5.0,2.7007487,0.16242473,San Antonio,TX2,South,2015,spring,Night,14.692988395690918
6.0,1.3730305,0.12355547,San Antonio,TX2,South,2015,spring,Night,14.692988395690918
8.0,1.3853618,0.3882449,San Antonio,TX2,South,2015,spring,Night,14.692988395690918
9.0,0.4200438,-0.01009567,San Antonio,TX2,South,2015,spring,Night,14.692988395690918
3.0,4.0130386,0.79727936,San Antonio,TX2,South,2015,summer,Day,34.48493576049805
5.0,4.2608695,0.83639145,San Antonio,TX2,South,2015,summer,Day,34.48493576049805
6.0,2.8143938,0.7542429,San Antonio,TX2,South,2015,summer,Day,34.48493576049805
8.0,2.6681216,0.8051172,San Antonio,TX2,South,2015,summer,Day,34.48493576049805
9.0,1.505657,0.61003995,San Antonio,TX2,South,2015,summer,Day,34.48493576049805
3.0,2.0018158,0.72075653,San Antonio,TX2,South,2015,summer,Night,23.686065673828125
5.0,2.2093391,0.49969992,San Antonio,TX2,South,2015,summer,Night,23.686065673828125
6.0,1.2724929,0.32815078,San Antonio,TX2,South,2015,summer,Night,23.686065673828125
8.0,1.1982046,0.31934053,San Antonio,TX2,South,2015,summer,Night,23.686065673828125
9.0,0.655073,0.32764995,San Antonio,TX2,South,2015,summer,Night,23.686065673828125
3.0,1.8321114,1.3267708,San Antonio,TX2,South,2015,fall,Day,31.258663177490234
5.0,2.2721646,0.5063769,San Antonio,TX2,South,2015,fall,Day,31.258663177490234
6.0,1.7967875,0.39589322,San Antonio,TX2,South,2015,fall,Day,31.258663177490234
8.0,1.8203627,-0.0065446333,San Antonio,TX2,South,2015,fall,Day,31.258663177490234
9.0,0.9039357,0.51419014,San Antonio,TX2,South,2015,fall,Day,31.258663177490234
3.0,2.9629002,2.203888,San Antonio,TX2,South,2015,fall,Night,17.722654342651367
5.0,4.1147175,0.16960907,San Antonio,TX2,South,2015,fall,Night,17.722654342651367
6.0,1.5528989,-0.051459316,San Antonio,TX2,South,2015,fall,Night,17.722654342651367
8.0,1.2895455,-1.2568961,San Antonio,TX2,South,2015,fall,Night,17.722654342651367
9.0,0.6277988,0.4936601,San Antonio,TX2,South,2015,fall,Night,17.722654342651367
3.0,3.1507225,0.6649437,San Antonio,TX2,South,2015,annual,Day,29.034221649169922
5.0,3.7331913,0.6009407,San Antonio,TX2,South,2015,annual,Day,29.034221649169922
6.0,2.6632516,0.5882727,San Antonio,TX2,South,2015,annual,Day,29.034221649169922
8.0,2.5704792,0.6238598,San Antonio,TX2,South,2015,annual,Day,29.034221649169922
9.0,1.4702698,0.45779803,San Antonio,TX2,South,2015,annual,Day,29.034221649169922
3.0,2.9541073,0.82115936,San Antonio,TX2,South,2015,annual,Night,17.113489151000977
5.0,3.1862621,0.21642558,San Antonio,TX2,South,2015,annual,Night,17.113489151000977
6.0,1.6243013,0.1062169,San Antonio,TX2,South,2015,annual,Night,17.113489151000977
8.0,1.3467557,-0.12983495,San Antonio,TX2,South,2015,annual,Night,17.113489151000977
9.0,0.6838655,0.20791374,San Antonio,TX2,South,2015,annual,Night,17.113489151000977
3.0,1.3242149,-0.15224457,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
5.0,2.0712044,0.31209692,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
6.0,1.5453607,-0.11347931,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
8.0,1.598133,-0.23069987,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
9.0,0.69366264,-0.31217566,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
10.0,-1.3933487,-0.25434494,San Antonio,TX2,South,2020,winter,Day,18.90535545349121
3.0,2.6975074,-0.39614105,San Antonio,TX2,South,2020,winter,Night,5.908328533172607
